id,stem,choices,correctKey,rationale,module,topic,skillArea,sourceType,locale,published,sourcePdf,solutionPdf,itemIndex
bank-cielene-2-t2-02-2caa0c9c4a,"Na základe určitého princípu sme vytvorili nasledujúcu postupnosť. Skús uhádnuť, čo bude nasledovať. 2anu, 3ebr, 1are, 1prí, 0áj... .",A. 2ájm|B. 3tób|C. 0ún|D. 1ún,C,"Postupnosť vyjadruje mesiace bez prvého písmena, číslo vyjadruje počet písmen, ktoré sme vynechali na konci slova. Teda: Január – anu -2, dve písmená na konci chýbajú .",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,2
bank-t2-02-6d2415cfd0,Dvojica pojmov peňaženka – peniaze sú v rovnakom logickom vzťahu ako:,A. Šošovka – okuliare|B. Puzdro – okuliare|C. Čaj – pohár|D. Pohár – kuchyňa,B,"vzťah je – do peňaženky odkladáme peniaze, do pu zdra okuliare",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,2
bank-cielene-2-t2-03-c9138c1463,"skupina – tiger, jeleň, kuna Ktoré z nasledujúcich slov je zaradené do nesprávnej skupiny?",A. koza – 2. skupina|B. vrana – 1. skupina|C. ovca – 2. skupina|D. kobra – 3. skupina TEST VŠEOBECNÝCH JAZYKOVÝCH SCHOPNOSTÍ,B,"Skladateľ zloží pieseň, ktorú spevák spieva, scenárista napíše scenár, ktorý herec hrá.",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,3
bank-t2-03-c10659596a,"Vyber možnosť, s ktorou bude významový vzťah medzi prvou dvojicou výrazov najpodobnejši významovému vzťahu medzi druhou dvojicou. Nemocnica : .... = .... : Cvičiť",A. Chorý – Zdravý|B. Liečiť – Posilňovňa|C. Zdravý – Chrbát|D. Lekár – Športovec,B,"v nemocnici sa lieči, v posilňovni sa cvičí",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,3
bank-cielene-2-t2-04-1ed72f93b4,"Nasledujúce stĺpce spája určitá logická súvislosť. V každom stĺpci označ slovo, ktoré nepatrí medzi ostatné.",A. Slnko a1) Porcelán a2) Škrečok a3) Európa|B. Oblačno b1) Hlina b2) Delfín b3) Kanada|C. Dáždnik c1) Voda c2) Tiger c3) Austrália|D. Vietor d1) Kameň d2) Mačka d3) Ázia,C,"počasie), c1 (skupenstvo), b2 (vodný živočích), b3 (svetadiely)",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,4
bank-t2-04-ca0d29c4c7,Ktor á dvojic a slov najlepšie vystihuje vzťah medzi dvojicou v zadaní? AKVÁRIUM : VODA,A. Pohár : výplň|B. Tekutina : bandaska|C. Nádrž : palivo|D. Káva : šálka,C,"do akvária sa leje voda, do nádrže palivo",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,4
bank-cielene-2-t2-05-73bc6aea7c,"Vymysleli sme nasledujúcu postupnosť. Skús určiť, čo bude nasledovať. 7 – 9 – 6 – 10 – 5 – 11...",A. 4|B. 17|C. 9|D. 19,A,"+2 -3 +4 -5 +6 – 7. Číslo rastie vždy o 1, je striedavo sčitované a odčitované .",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,5
bank-t2-05-3857198e65,"Vyber možnosť, s ktorou bude významový vzťah medzi prvou dvojicou výrazov najpodobnejši významovému vzťahu medzi druhou dvojicou. Klavirista : .... = .... : Krieda",A. Noty – Učiteľ|B. Hudba – Prach|C. Gitarista – Tabuľa|D. Písanie – Hranie,A,"klavirista pracuje s notami, učiteľ s kriedou",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,5
bank-t2-06-9b25b8e113,Dvojica pojmov hodina – minúta je v rovnakom logickom vzťahu ako:,A. týždeň – deň|B. polnoc – noc|C. pondelok – týždeň|D. sekunda – centimeter,A,"minúta je časť hodiny, deň je časť týždňa",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,6
bank-cielene-2-t2-07-354cb038f4,"Aj napriek tomu, že na nasledujúcom obrázku vidíš len časť kocky, pokús sa určiť, aké číslo je na spodnej časti modrej kocky.",A. 1|B. 3|C. 2|D. 6,C,Súčet protiľahlých strán kocky je vždy 7.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,7
bank-t2-07-54bb11d892,Dvojica pojmov prídavné meno – vlastnosť je v rovnakom logickom vzťahu ako:,A. sloveso – činnosť|B. vybrané slovo – diktát|C. podmet – prísudok|D. číslovka – matematika,A,"prídavné meno označuje vlastnosť, sloveso označuje činnosť",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,7
bank-t2-08-a247a470c1,Ktorá dvojica je v rovnakom logickom vzťahu ako dvojica AUTO : PALIVO?,A. žiarovka : svetlo|B. televízia : elektrina|C. obraz : štetec|D. atóm : energia,B,"palivo poháňa auto, elektrina poháňa televíziu",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,8
bank-cielene-2-t2-09-bfabb69ebd,"Keď sú na pošte otvorené tri okienka, čakajú ľudia v rade priemerne 15 minút. Aká bude priemerná čakacia doba, ak sa otvoria ďalšie dve okienka?",A. 25 minút|B. 13 minút|C. 10 minút|D. 9 minút,D,15 x 3 = 45. 45 : 5 = 9.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,9
bank-t2-09-521aef5d63,Ktorá dvojica je v rovnakom logickom vzťahu ako dvojica PAPIER : CERUZKA?,A. pokožka : krém|B. tapeta : stena|C. farba : štetec|D. púder : tvár,A,"ceruzku „nanášame“ na papier, krém nanášame na pokožku",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,9
bank-cielene-2-t2-10-77203246a4,Čo logicky nepatrí medzi ostatné?,A. Horský park|B. Sad Janka Kráľa|C. Tatranský národný park|D. Medická záhrada,C,"Hľadáme spoločnú vlastnosť – je ňou umiestnenie v Bratislave. Preto TANAP nepatrí medzi ostatné. Ďalším spoločným znakom by mohol byť fakt, že ide o mestské parky, verzus národný park.",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,10
bank-t2-10-40f243ab43,Dvojica pojmov LIPIDY : _______ = _______ : BIELKOVINY je v rovnakom logickom vzťahu ako dvojica:,A. paprika – tvaroh|B. tuky – proteíny|C. zložka – vitamín|D. obezita – reuma,B,"lipidy sú slovenským výrazom tuky, proteíny sú slovenským výrazom bielkoviny",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,10
bank-cielene-2-t2-11-8f79fdadf5,"Podľa istého pri ncípu sme rozdelili jedlá do dvoch skupín. Do 1. skupiny patria: hamburger, hemendex, guláš Do 2. skupiny patria: granadír, špenátové cestoviny, miešané vajíčka Odhaľte princíp rozdelenia a rozhodnite, ktoré z nasledujúcich jedál je zaradené do nesprávnej skupiny.",A. lasagne – 2. skupina|B. zemiakové placky – 2. skupina|C. plnená paprika – 1. skupina|D. viedenský rezeň – 1. skupina,A,"1. skupina mäs ité jedlá, 2. skupina bezmäsité .",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,11
bank-t2-11-2d59bac31d,V názvoch miest sme poprehadzovali písmená. Ktoré mesto nepatrí do skupiny?,A. ĎSEER|B. YANÉT|C. OFVIKĽAO|D. ZNVELO,B,"Atény nie sú slovenské mesto, ostatné sú Sereď, Fiľakovo, Zvolen",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,11
bank-cielene-2-t2-12-96d8b18a89,Dvojica slov múka – rožok nie je v rovnakom logickom vzťahu ako dvojica slov:,A. slivky – lekvár|B. železo – cín|C. plátno – nohavice|D. papier – kniha,B,Ostatné sú vo vzťahu – z prvého sa vyrába / je zložené druhé. Železo a cín sú samostatné prvky.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,12
bank-t2-12-f73bc50e19,Tri z uvedených pojmov spája istá logická súvislosť. Ktorý pojem do skupiny nepatrí?,A. Kredenc|B. Posteľ|C. Šampón|D. Vaňa,C,šampón nie je nábytok ani súčasť stavby,M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,12
bank-cielene-2-t2-13-f3c2e0f228,"Filip si vymyslel princíp, podľa ktorého ku písmenám priradil číslo. Tu je niekoľko príkladov: N → 0 C → 1 E → 0 S → 2 P → 1 Ktorému z nasledujúcich písmen je priradené zlé číslo?",A. A → 0|B. L → 0|C. O → 1|D. B → 1,D,písmeno B má 2 oblúčiky,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,13
bank-t2-13-a9ead6d063,Tri z uvedených pojmov spája istá logická súvislosť. Ktorý do skupiny nepatrí?,A. Mydlo|B. Handra|C. Servítok|D. Špongia,A,"mydlo je čistiaci prostriedok – nesaje vodu, ostatné sú pomôcky na čistenie",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,13
bank-cielene-2-t2-14-55604dc070,Tri z pojmov spája istá logická súvislosť. Ktorý z pojmov do skupiny nepatrí ?,A. Antilopa|B. Jeleň|C. Gepard|D. Kamzík,C,"A, B, D sú bylinožravce, gepard mäsožravec.",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,14
bank-t2-14-02c56a4c47,Tri z nasledujúcich možností spája určitá súvislosť . Ktorá možnosť nepatrí medzi ostatné?,A. Kolovrátok|B. Podvozok|C. Lampión|D. Autobus,D,autobus má viac samohlások ako spoluhlások,M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,14
bank-cielene-2-t2-15-c40b726187,Dvojica pojmov korytnačka → plaz je v rovnakom logickom vzťahu ako dvojica pojmov:,A. kolibrík → cicavec|B. ropucha → obojživelník|C. ryba → kapor|D. hlodavec → myš,B,"Korytnačka patrí medzi plazy, ropucha medzi obojživelníky .",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,15
bank-t2-15-4d5c40a48e,Nasledujúc e pojmy spája istá logická súvislosť. Ktorý z pojmov sa medzi ostatn é nehodí?,A. Sloboda|B. Hradby|C. Spravodlivosť|D. Odvaha,B,hradby nie sú abstraktné podstatné meno,M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,15
bank-cielene-2-t2-16-632e2a6b9a,"Vyber, čo by mohlo nasledovať v postupnosti: VRT, REV, EMU, MOK, OKO, ...",A. KOV|B. VAK|C. KÁVA|D. SOK,A,"Hľadali sme trojpísmenové slovo (ako všetky ostatné), stredné písmeno predchádzajúceho slova sa stane prvým písmenom nasledujúceho.",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,16
bank-t2-16-a3160889dd,V nasledujúcich slovách sme poprehadzovali písmenká. Ktoré nepatrí medzi ostatné?,A. EČPUAP|B. ASOTKLIČ|C. ŇRISKA|D. SOPEĽT,A,"papuče nie sú kus nábytku, ostatné áno – stolička, skriňa, posteľ",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,16
bank-cielene-2-t2-17-f113dd1e48,"Budeme hovoriť, že slovenské slovo je krkavčie, ak sa skladá iba zo spoluhlások. Budeme tiež hovoriť, že slovo je krásne, ak má menej ako štyri písmená alebo sa končí samohláskou. Isté slovenské slovo je krásne a má 7 písmen. Ktorá z možností určite vyplýv a z uvedeného?",A. Je krkavčie|B. Obsahuje 6 spoluhlások|C. Nie je krkavčie|D. Obsahuje najmenej 3 samohlásk y,C,"Vieme, že slovo je krásne – má však viac ako 4 písmená, preto platí druhá časť za ALEBO – končí samohláskou. Viac o danom slove nevieme. Keďže končí samohláskou, určite nie je krkavčie, preto platí možnosť C. Krkavčie nie je – určite nie možnosť A. Možnost i B a D môžu nastať, ale nevyplývajú automaticky z uvedených podmienok.",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,17
bank-t2-17-a3160889dd,V nasledujúcich slovách sme poprehadzovali písmenká. Ktoré nepatrí medzi ostatné?,A. IKTNZÁO|B. VRKIČÝNKÍ|C. BADKO|D. NIKAH,D,"ostatné možnosti sú interpunkčné znamienka, kniha nie",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,17
bank-cielene-2-t2-18-12d25ed0a1,Tri z pojmov spája istá logická súvislosť. Ktorý z pojmov do skupiny nepatrí?,A. Mlieko|B. Syr|C. Jogurt|D. Jablko,D,Jablko jediné nie je živočíšneho pôvodu.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,18
bank-t2-18-9f25f21b47,V nasledujúcich slovách sme poprehadzovali písmená. Ktoré slovo nepatrí medzi ostatné?,A. OMRÁK|B. LAVEČ|C. OMÝĽT|D. ŠEŇSR,C,motýľ nie je bodavý hmyz,M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,18
bank-cielene-2-t2-19-18591db4d8,Dvojica pojmov Slnko – planéta je v rovnakom logickom vzťahu ako dvojica pojmov:,A. Mliečna cesta – planéta|B. Galaxia – Zem|C. Jupiter – mesiac|D. Hviezda – hmlovina,C,"Okolo Slnka obiehajú planéty, okolo Jupitera mesiace.",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,19
bank-t2-19-93f106953b,Tri z uvedených pojmov spája istá logická súvislosť. Ktorý pojem do tejto skupiny nepatrí?,A. macocha|B. vdova|C. sirota|D. pozostalá,A,všetky ostatné pojmy súvisia s úmrtím,M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,19
bank-t2-20-93f106953b,Tri z uvedených pojmov spája istá logická súvislosť. Ktorý pojem do tejto skupiny nepatrí?,A. priveľký|B. pridrahý|C. prikrátky|D. pripravený,D,"v ostatných slovách je predpona pri - indikujúca, že je niečo príliš veľké, drahé alebo krátke",M1,T2,VJS,bank,sk,true,VSJP8_Mudre-predplatne_2_Ulohy-hgfdda.pdf,VSJP8_Mudre-predplatne_2_Riesenia-6i0lha.pdf,20
bank-cielene-2-t2-21-9519c7d464,"Vyber slovo, ktoré významovo najviac zapadá do vety. Zajtra doobeda bude polooblačno. V popoludňajších hodinách naďalej _________, poobede zamračené. V noci veľká oblačnosť.",A. oblačno|B. slnečno|C. trvalých|D. polooblačno,D,Správna odpoveď: D.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,21
bank-cielene-2-t2-23-96c230e67c,"Aj keď pravdepodobne neovládaš poľský jazyk, skús označiť najlepší možný nadpis textu v rámčeku.",A. História nírlandského jazyka|B. Vývoj nového jazyka v Nemecku|C. História holandského jazyka|D. Zrada tvorcov svätého písma,C,Preklad: Holandský jazyk vznikol z dolnofranských dialektov dolnej nemčiny okolo 7./8. storočia. Jeho najstaršie písomné záznamy pochádzajú z 9. storočia. Prvý písaný text v holandčine pochádza z roku 1100.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,23
bank-cielene-2-t2-24-fa8c7bb2b9,"V akom jazyku je napísaný nasledujúci text? U sklopu Poslovnog centra Zadar na adresi Franka Lisice 85 već više od 55 godina posluje Volkswagen prodajno -servisni centar. Volkswagen centar nalazi se i u sklopu Poslovnog centra Karlovac gdje uspješno posluje već 6 godina. U Volkswagen centrima, Auto H rvatska se bavi prodajom osobnih vozila, dodatne opreme, rezervnih dijelova, prodajom rabljenih vozila, te uslugama ovlaštenog servisa.",A. Chorvátskom|B. Poľskom|C. Ruskom|D. Rumunskom,A,"Preklad: Obchodné a servisné stredisko spoločnosti Volkswagen funguje v Zadarskom obchodnom centre na adrese Franka Lisice 85 už viac ako 55 rokov. Volkswagen Center je tiež súčasťou Business Center Karlovac, kde úspešne funguje už 6 rokov. V strediská ch spoločnosti Volkswagen sa spoločnosť Auto Hrvatska zaoberá predajom osobných vozidiel, príslušenstva, náhradných dielov, predajom ojazdených vozidiel a službami autorizovaného servisného strediska.",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,24
bank-cielene-2-t2-25-66300407aa,Do ktorej jazykovej skupiny tento jazyk zaraďujeme?,A. Ugrofínskej|B. Slovanskej|C. Germánskej|D. Románskej,B,Správna odpoveď: B.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,25
bank-cielene-2-t2-26-9de4036021,Pokús sa identifikovať ústrednú tému textu.,A. Turizmus|B. Obchodné a servisné centrum|C. Mapa mesta|D. Dohodnuté stretnutie vo Volkswagen,B,Správna odpoveď: B.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,26
bank-cielene-2-t2-27-61211c03e1,"Označ slovo, ktoré sa významovo hodí do textu. Jež tmavý (iné názvy: jež západný, staršie: jež západoeurópsky, jež obyčajný západoeurópsky, jež obyčajný, lat. Erinaceus europaeus, staršie: Erinaceus europaeus europaeus) je druh z čeľade ježovité, Európsky endemit. Výskyt na Slovensku bol _______ na 0,9 % územia.",A. Odrátaný|B. Nejasný|C. Zistený|D. Evakuovaný Język niderlandzki wyodrębnił się z dialektów dolnofrankońskich języka dolnoniemieckiego około VII/VIII w. Jego najstarsze pisemne zabytki pochodzą z IX wieku. Pierwszy tekst pisany w języku niderlandzkim pochodzi z 1100 roku,C,Správna odpoveď: C.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,27
bank-cielene-2-t2-28-e4ba6582e2,V nasledujúcich slovách sme vynechali samohlásky. V troch prípadoch išlo o tú istú trojicu samohlások. V ktorej možnosti to neplatí?,A. SDŤ|B. NBDŤ|C. VDŤ|D. DLVŤ UKÁŽKA,D,"E, I, E – sedieť, nebdieť, vedieť",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,28
bank-cielene-2-t2-30-c938d9ae0c,Vyber synonymum prvého zvýrazneného z ukážky.,A. Zverinec|B. Zverolekár|C. Zverokruh|D. Zveropark,C,Správna odpoveď: C.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,30
bank-cielene-2-t2-31-d52eb2d1f8,"Vyber možnosť, v ktorej sú všetky slová synonymá k druhému zvýraznenému slovu z ukážky.","A. Konflikty, odpory, bitky|B. Spory, nezhody, hádky|C. Smútky, tragédie, katastrofy",B,Správna odpoveď: B.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,31
bank-cielene-2-t2-32-27434d32d6,Najvhodnejšou alternatívou na doplnenie chýbajúcich slov v ukážke je trojica :,A. Neprakticky – tvár – sobáš|B. Nepríjemne – šancu – sobáš|C. Neprakticky – polovičku – sobáš|D. Nepríjemne – polovičku – šancu,C,Správna odpoveď: C.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,32
bank-cielene-2-t2-33-0d2bd874a4,"Vyber nadpis, ktorý sa najviac hodí k ukážke .",A. Luxusné prasiatko|B. Znamenie prasaťa|C. Prasa ako partner|D. Šťastný nový rok,B,Správna odpoveď: B.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,33
bank-cielene-2-t2-34-b18a151905,"Aj keď pravdepodobne neovládaš latinčinu, skús určiť, ktorý výrok nesúvisí s pravdou.",A. Veritas liberabit|B. Errare humanum est|C. In vino veritas|D. Veritas omnia vincit,B,"A – Pravda oslobodzuje, B – Mýliť sa je ľudské, C – Vo víne je pravda, D – Pravda vždy zvíťazí .",M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,34
bank-cielene-2-t2-35-ba02a9deba,"Z opisu v nasledujúcom texte skús určiť, o aký hudobný nástroj ide . BRNKACÍ ŠTVOR -, PÄŤ - ALEBO ŠESŤSTRUNOVÝ NÁSTROJ, NA KTOROM TÓN VZNIKÁ PODOBNE AKO PRI GITARE ROZOCHVENÍM STRUNY MEDZI NULTÝM PRAŽCOM A KOBYLKOU. POMOCOU HMATNÍKA JE MOŽNÉ STRUNY SKRACOVAŤ A TÝM ZVYŠOVAŤ ICH TÓN.",A. Heligonka|B. Viola|C. Drumbľa|D. Bendžo,D,Správna odpoveď: D.,M1,T2,VSP,bank,sk,true,VSJP8_Test-Cielene_2-s9j1i4.pdf,VSJP8_Test-Cielene_2_Riesenie-3mre04.pdf,35
